f,l,u,t,i,e,b,e,a,r,.,t,u,m,b,l,r,.,c,o,m, , , , , , , , , , , 
a,r,t,-,z,o,n,e,.,r,o, , , , , , , , , , , , , , , , , , , , , 
t,h,e,a,k,a,d,e,m,i,a,.,c,o,m, , , , , , , , , , , , , , , , , 
l,i,v,e,n,a,t,i,o,n,p,r,o,m,o,s,.,c,o,m, , , , , , , , , , , , 
s,t,u,d,e,n,t,s,u,v,i,d,h,a,.,c,o,m, , , , , , , , , , , , , , 
p,g,s,c,o,.,i,r, , , , , , , , , , , , , , , , , , , , , , , , 
t,o,p,i,c,a,n,a,t,i,v,e,.,c,o,.,t,h, , , , , , , , , , , , , , 
r,e,a,c,h,c,o,n,n,e,c,t,.,c,o,m,.,a,u, , , , , , , , , , , , , 
m,o,n,j,i,q,u,e,s,t,.,i,r, , , , , , , , , , , , , , , , , , , 
t,w,i,t,d,i,r,e,c,t,o,r,y,.,n,e,t, , , , , , , , , , , , , , , 
c,r,e,d,i,t,.,p,l, , , , , , , , , , , , , , , , , , , , , , , 
s,w,e,e,t,s,t,a,r,.,r,u, , , , , , , , , , , , , , , , , , , , 
g,e,o,-,c,o,d,e,.,j,p, , , , , , , , , , , , , , , , , , , , , 
k,o,l,g,i,m,e,t,.,r,u, , , , , , , , , , , , , , , , , , , , , 
s,t,o,r,e,f,r,o,n,t,.,c,o,m, , , , , , , , , , , , , , , , , , 
a,p,u,.,a,c,.,i,r, , , , , , , , , , , , , , , , , , , , , , , 
s,o,f,n,.,c,o,m, , , , , , , , , , , , , , , , , , , , , , , , 
t,r,a,v,e,l,z,e,n,.,c,o,m,.,c,n, , , , , , , , , , , , , , , , 
w,o,l,f,o,r,d,-,b,o,u,t,i,q,u,e,s,.,r,u, , , , , , , , , , , , 
m,i,d,k,e,n,t,.,g,o,v,.,u,k, , , , , , , , , , , , , , , , , , 
c,o,m,p,u,m,a,t,r,i,x,.,c,o, , , , , , , , , , , , , , , , , , 
l,u,m,a,n,u,.,c,o,m, , , , , , , , , , , , , , , , , , , , , , 
n,o,o,r,e,s,h,t,e,c,h,.,c,o,.,i,n, , , , , , , , , , , , , , , 
d,l,i,n,k,.,u,a, , , , , , , , , , , , , , , , , , , , , , , , 
l,e,v,e,l,d,i,r,e,c,t,.,e,u, , , , , , , , , , , , , , , , , , 
t,a,g,s,.,g,r, , , , , , , , , , , , , , , , , , , , , , , , , 
s,e,o,4,4,0,.,c,o,m, , , , , , , , , , , , , , , , , , , , , , 
