w,h,o,l,e,m,o,m,.,c,o,m, , , , , , , , , , , , , , , , , , , , 
a,n,g,r,a,u,.,a,c,.,i,n, , , , , , , , , , , , , , , , , , , , 
e,n,d,o,c,r,i,n,o,.,o,r,g,.,b,r, , , , , , , , , , , , , , , , 
c,o,m,p,l,e,t,e,m,r,.,c,o,m, , , , , , , , , , , , , , , , , , 
r,u,f,i,r,m,.,o,r,g, , , , , , , , , , , , , , , , , , , , , , 
s,h,a,n,a,w,a,y,.,a,h,l,a,m,o,n,t,a,d,a,.,c,o,m, , , , , , , , 
p,o,i,g,n,e,e,d,e,m,a,i,n,v,i,r,i,l,e,.,c,o,m, , , , , , , , , 
m,y,r,t,l,e,b,e,a,c,h,.,c,o,m, , , , , , , , , , , , , , , , , 
t,h,e,a,n,i,m,e,n,e,t,w,o,r,k,.,c,o,m, , , , , , , , , , , , , 
r,c,4,w,d,.,c,o,m, , , , , , , , , , , , , , , , , , , , , , , 
w,i,n,e,c,o,o,l,e,r,d,i,r,e,c,t,.,c,o,m, , , , , , , , , , , , 
o,l,i,n,.,e,d,u, , , , , , , , , , , , , , , , , , , , , , , , 
m,a,t,x,a,c,.,c,o,m, , , , , , , , , , , , , , , , , , , , , , 
t,e,t,o,v,a,s,o,t,.,c,o,m, , , , , , , , , , , , , , , , , , , 
r,i,m,.,n,e,t, , , , , , , , , , , , , , , , , , , , , , , , , 
s,w,i,a,t,c,i,a,s,t,.,p,l, , , , , , , , , , , , , , , , , , , 
d,o,w,n,l,o,a,d,m,a,a,r,.,c,o,m, , , , , , , , , , , , , , , , 
h,a,p,p,y,e,v,e,r,y,d,a,y,.,b,i,z, , , , , , , , , , , , , , , 
l,i,v,r,o,n,a,u,t,a,.,c,o,m,.,b,r, , , , , , , , , , , , , , , 
o,f,e,r,t,a,s,d,e,e,m,p,r,e,g,o,.,p,t, , , , , , , , , , , , , 
c,y,l,e,x,-,o,e,s,t,e,r,r,e,i,c,h,.,a,t, , , , , , , , , , , , 
l,2,1,4,.,c,o,m, , , , , , , , , , , , , , , , , , , , , , , , 
v,e,r,y,k,i,d,s,.,c,n, , , , , , , , , , , , , , , , , , , , , 
