b,u,s,i,n,e,s,s,n,e,w,s,p,o,s,t,.,c,o,m, , , , , , , , , , , , 
z,e,v,z,e,c,i,.,n,e,t, , , , , , , , , , , , , , , , , , , , , 
h,k,h,e,r,p,.,o,r,g, , , , , , , , , , , , , , , , , , , , , , 
i,n,d,i,a,n,t,u,b,e,r,.,c,o,m, , , , , , , , , , , , , , , , , 
t,i,o,g,a,p,u,b,l,i,s,h,i,n,g,.,c,o,m, , , , , , , , , , , , , 
g,r,i,n,d,e,l,w,a,l,d,.,c,h, , , , , , , , , , , , , , , , , , 
d,a,i,k,i,n,.,c,o,m,.,s,g, , , , , , , , , , , , , , , , , , , 
p,c,t,.,i,r, , , , , , , , , , , , , , , , , , , , , , , , , , 
p,a,s,s,o,v,e,r,2,0,1,6,.,i,n,f,o, , , , , , , , , , , , , , , 
b,o,o,d,l,e,s,.,c,o,m, , , , , , , , , , , , , , , , , , , , , 
f,o,t,o,c,o,l,l,a,g,e,-,k,a,r,a,n,d,a,s,h,.,r,u, , , , , , , , 
n,a,t,u,r,e,t,r,e,k,.,c,o,.,u,k, , , , , , , , , , , , , , , , 
k,a,l,e,m,h,e,d,i,y,e,.,c,o,m, , , , , , , , , , , , , , , , , 
l,i,g,h,t,h,o,u,s,e,g,u,i,l,d,.,o,r,g, , , , , , , , , , , , , 
b,i,n,h,j,a,m,i,n,.,w,o,r,d,p,r,e,s,s,.,c,o,m, , , , , , , , , 
c,e,r,d,a,s,x,.,c,o,m, , , , , , , , , , , , , , , , , , , , , 
c,e,c,s,i,.,r,u, , , , , , , , , , , , , , , , , , , , , , , , 
e,-,l,i,f,e,.,c,o,.,j,p, , , , , , , , , , , , , , , , , , , , 
r,g,s,-,g,u,i,l,d,f,o,r,d,.,c,o,.,u,k, , , , , , , , , , , , , 
a,l,l,e,g,r,o,c,l,a,s,s,i,c,s,.,c,o,m, , , , , , , , , , , , , 
l,i,f,e,e,a,t,i,n,g,h,e,a,l,t,h,y,.,c,o,m, , , , , , , , , , , 
k,a,f,f,e,i,n,e,.,h,e,r,o,k,u,a,p,p,.,c,o,m, , , , , , , , , , 
