b,a,s,c,o,.,c,o,m, , , , , , , , , , , , , , , , , , , , , , , 
k,a,j,i,a,n,p,u,s,t,a,k,a,.,c,o,m, , , , , , , , , , , , , , , 
t,f,m,e,t,a,l,s,r,e,p,o,r,t,.,c,o,m, , , , , , , , , , , , , , 
d,h,a,k,a,g,s,m,.,c,o,m, , , , , , , , , , , , , , , , , , , , 
f,u,j,i,t,v,-,f,l,o,w,e,r,.,n,e,t, , , , , , , , , , , , , , , 
s,h,o,w,b,o,x,a,p,p,d,o,w,n,l,o,a,d,s,.,c,o,m, , , , , , , , , 
t,a,m,i,l,s,e,x,t,u,b,e,.,o,r,g, , , , , , , , , , , , , , , , 
t,u,r,n,u,p,y,o,u,r,m,e,t,a,b,o,l,i,s,m,.,c,o,m, , , , , , , , 
g,u,n,l,u,k,f,i,l,m,.,c,o,m, , , , , , , , , , , , , , , , , , 
r,e,s,t,o,c,k,i,t,.,c,o,m, , , , , , , , , , , , , , , , , , , 
s,q,e,x,-,e,e,.,j,p, , , , , , , , , , , , , , , , , , , , , , 
m,o,v,i,c,o,m,i,.,c,o,m, , , , , , , , , , , , , , , , , , , , 
b,i,b,l,i,j,n,i,.,p,l, , , , , , , , , , , , , , , , , , , , , 
b,u,n,k,y,o,d,o,.,c,o,.,j,p, , , , , , , , , , , , , , , , , , 
9,1,d,a,n,m,e,i,.,n,e,t, , , , , , , , , , , , , , , , , , , , 
w,o,o,d,a,r,t,s,u,n,i,v,e,r,s,e,.,c,o,m, , , , , , , , , , , , 
a,i,r,l,a,n,d,.,t,m,a,l,l,.,c,o,m, , , , , , , , , , , , , , , 
s,i,m,p,l,e,-,a,j,a,.,i,n,f,o, , , , , , , , , , , , , , , , , 
l,a,d,y,k,i,s,s,.,r,u, , , , , , , , , , , , , , , , , , , , , 
f,i,n,d,e,r,o,n,l,y,.,n,e,t, , , , , , , , , , , , , , , , , , 
x,h,e,d,u,.,s,h,.,c,n, , , , , , , , , , , , , , , , , , , , , 
e,p,o,s,t,1,1,4,.,c,o,.,k,r, , , , , , , , , , , , , , , , , , 
c,h,i,n,a,i,d,c,.,c,o,m,.,c,n, , , , , , , , , , , , , , , , , 
o,y,u,n,o,y,n,a,.,c,o,m, , , , , , , , , , , , , , , , , , , , 
i,t,m,o,n,l,i,n,e,.,o,r,g, , , , , , , , , , , , , , , , , , , 
n,i,h,t,r,a,i,n,i,n,g,.,c,o,m, , , , , , , , , , , , , , , , , 
