g,a,g,.,b,u,z,z, , , , , , , , , , , , , , , , , , , , , , , , 
c,h,i,l,e,n,e,x,t,v,i,d,e,o,s,.,c,o,m, , , , , , , , , , , , , 
l,e,t,s,e,e,d,.,n,e,t, , , , , , , , , , , , , , , , , , , , , 
n,o,r,a,b,a,.,n,e,t, , , , , , , , , , , , , , , , , , , , , , 
i,s,n,e,t,.,o,r,g, , , , , , , , , , , , , , , , , , , , , , , 
f,i,r,c,h,a,.,g,a,l,l,e,r,y, , , , , , , , , , , , , , , , , , 
c,o,n,e,x,i,o,.,c,o,.,j,p, , , , , , , , , , , , , , , , , , , 
f,o,r,u,m,n,a,k,a,l,.,c,o,m, , , , , , , , , , , , , , , , , , 
c,a,s,h,a,d,v,a,n,c,e,w,o,r,k,.,c,o,m, , , , , , , , , , , , , 
v,v,a,a,.,n,l, , , , , , , , , , , , , , , , , , , , , , , , , 
d,e,r,m,-,a,t,o,l,o,g,.,r,u, , , , , , , , , , , , , , , , , , 
s,w,c,c,c,a,s,e,.,o,r,g, , , , , , , , , , , , , , , , , , , , 
p,l,u,s,s,i,z,e,p,r,i,n,c,e,s,s,.,c,o,m, , , , , , , , , , , , 
a,r,a,d,b,o,u,r,s,e,.,c,o,m, , , , , , , , , , , , , , , , , , 
4,1,9,a,d,v,a,n,c,e,f,e,e,f,r,a,u,d,.,b,l,o,g,s,p,o,t,.,i,n, , 
c,s,s,u,n,p,a,c,k,e,r,.,c,o,m, , , , , , , , , , , , , , , , , 
7,x,i,.,n,e,t, , , , , , , , , , , , , , , , , , , , , , , , , 
p,o,r,n,o,z,a,m,o,k,.,c,o,m, , , , , , , , , , , , , , , , , , 
n,i,t,t,y,g,r,i,t,t,y,s,t,o,r,e,.,c,o,m, , , , , , , , , , , , 
a,u,t,o,d,i,a,g,n,o,s,t,i,c,.,i,t, , , , , , , , , , , , , , , 
e,s,t,r,o,w,e,b,s,e,r,v,i,c,e,s,.,c,o,m, , , , , , , , , , , , 
a,w,a,l,.,c,o,m, , , , , , , , , , , , , , , , , , , , , , , , 
e,c,o,-,w,e,b,.,c,o,m, , , , , , , , , , , , , , , , , , , , , 
c,o,v,e,r,t,f,o,r,d,.,c,o,m, , , , , , , , , , , , , , , , , , 
a,r,t,e,m,i,d,e,.,n,e,t, , , , , , , , , , , , , , , , , , , , 
i,n,f,i,n,i,t,a,l,k,.,n,e,t, , , , , , , , , , , , , , , , , , 
s,t,o,c,k,-,c,l,i,p,.,c,o,m, , , , , , , , , , , , , , , , , , 
r,i,v,a,l,s,e,r,v,e,r,.,c,o,m, , , , , , , , , , , , , , , , , 
h,i,m,a,l,a,y,a,u,.,c,o,m, , , , , , , , , , , , , , , , , , , 
